news_title	label
Yan Chibok Sun Ce Gwamnatin Najeriya Ta Yi Biris Da Batun Ceto 'Yan Matan Da Suka Rage	Nigeria
Majalisar Koli Ta Yaki Da Polio A Duniya Ta Ja Kunne	Health
Aisha Buhari Ta Caccaki Jami'an Tsaron Najeriya	Nigeria
Lauyan Budurwar Stephen Paddock Wanda Ya Kashe Mutane a Las Vegas Yace Bata da Masaniya	World
Libiya Ta Cimma Tsagaita Wuta, Amma Wuta Na Tashi	Africa
Kasashen Afrika Na Ci Gaba Da Jajen Rasuwar Kofi Anan	Africa
Babbar Cibiyar Islama Ta Goyi Bayan Yaki Da Polio	Health
Shin Garin Baga Ya Fada Hannun Boko Haram?	Nigeria
Shugaban Kasar Cuba Zai Hada Kai da Amurka Don Yaki da Ebola	Health
VOA Da USAID Sun Yi Taron Kiwon Lafiya A Bauchi	Health
An Kama 'Yan Fashin Da Suka Addabi Yankunan Yammacin Afurka	Africa
Ambaliyar Ruwa Na Baraza A Wasu Jihohin Yankin Niger-Delta	Nigeria
Sifeton 'Yan Sandan Najeriya Ya Ba Da Umurnin Kama Almajiran El Zakzaky	Nigeria
Wani Dan Jarida Ya sha Duka a Jihar Bauchi	Nigeria
Yadda Rikicin Boko Haram Ya Shafi Harkokin Kasuwanci	Nigeria
Ana Kara Samun Kwararar 'Yan Gudun Hijira A Kasashen Afrika	Africa
An Kashe Likitan Ebola a Congo	Health
Manoma Sun Koka Akan Farashin Takin Zamani A Nijar	Africa
Ambaliya Ta Hallaka Mutane Fiye Da 100 A Najeriya	Nigeria
New Zealand: An Fara Mika Gawarwakin Wadanda Suka Mutu Ga Iyalansu	World
Ministan Kiwon Lafiya Ya Zanta Akan Bullar Cutar Ebola a Jihar Rivers	Health
Najeriya-Yajin Aikin Ma'aikata Ya Shiga Yini Na Biyu.	Nigeria
China Na Neman Karin Bayani Kan Kama Shugabar Huawei	World
Yadda Rufe Ma’aikatun Gwamnatin Amurka Ya Shafi Najeriya	World
"""Ya Kamata A Kawo Karshen Ayyukan Ta'addanci A Najeriya"" - Rahoto"	Nigeria
Gwamnatin Najeriya Ta Tsorata Da Zuwana Amurka - Atiku	Politics
Shugaba Trump Ya Gana Da Firayin Minista Scott Morrison A Japan	World
Yan Bindiga Sun Kashe Dogarawan Tsaro Na Juyin Yuya Hali a Iran	World
Rundunar Tsaron Farin Kaya Ta Yi Babban Kamu A Nasarawa	Nigeria
Filato: Wasu Maraha Sun Kashe Mutane 15 a Kauyukan Barikin Ladi	Nigeria
‘Yan Najeriya Biyar Sun Rasu A Wajen Aikin Hajji	Nigeria
Nigeriya Zata Shiga Jerin Kasashe Dake Fama Da Cutar Suga a 2030	Nigeria
An Hana Zirga-Zirga Ranar Zabe A Plato	Politics
Hukumar WHO Na Neman Hadin Gwiwar Kafafen Sada Zumunci Akan Rigakafin Cututtuka	World
China Tana Daukar Matakan Bunkasa Tattalin Arzikinta	World
An Gana Tsakanin Kungiyar Miyetti Allah Da Kungiyar Sarakunan Gargajiya Ta Kirista	Nigeria
Ban Manta Da ‘Yan Matan Chibok, Leah Sharibu Ba - Buhari	Nigeria
Lumana Tana Iya Sauya Tarihi Inji Antonio Gutterres	World
Lauyan Matar Da Ta Yi Kalaman Sabo Ga Manzon Allah Ya Arce Daga Pakistan	World
Tsarin Iyali Hanya Ce Da Za'a Magance Mutuwar Uwa Da Yara	Health
An Samu Raguwar Cin Zarafin Al’umma Da ‘Yan Kato Da Gora Ke Yi a Najeriya	Nigeria
Isra'ila Ta Kai Hari A Zirin Gaza	World
Jam'iyyun Siyasa A Afrika Ta Kudu Sun Kimtsa Shiga Zabe Gobe Laraba	Africa
Kotu AKe Jira Kafin a Bayyana Sakamakon Bauchi - INEC	Politics
Yaki Da Cutar AIDS Na Fuskantar Kalubale A Najeriya Saboda Janyewar Wani Tallafi	Health
Cibiyoyi sun hada hannu domin samar da maganin zazzabin cizon sauro mai arha a Najeriya	Health
Kasar Indiya ta Cika Shekaru Uku ba Tare da Bullar Polio ba	Health
Za'a Gabatarwa Majalisar Dinkin Duniya Bayani Game da Farmakin Da Aka Kai Kan Musulman Rohinga	World
Abin Da Buhari Zai Je Yi a China	World
Jihar Neja ta Baiwa Yara Rigakafin Polio	Health
Kotu Ta Tabbatar Da Zaben Buhari	Politics
Ana bukatar kudi domin nasarar yaki da zazzabin cizon sauro a Afika	Health
Sankarar Makogwaro Ba Za ta Hana Shugabar Argentina Aiki Ba	Health
An ba Yara Miliyan 3 da Dubu 400 Maganin Polio a Jihar Kaduna	Health
Babu Tabbaci Ko Burtaniya Zata Amince Da Shugabancin Boris	World
Ra'ayoyin 'Yan Najeriya Kan Nadin Sabbin Ministoci	Politics
Dangote Ya Ba 'Yan Gudun Hijira A Nijar Gudunmawa Ta Kimanin Dala Dubu 500,000	Africa
Kana so ka Kare Kanka Daga Kamuwa da Cutar Ebola?	Health
Kungiyar Likitocin kasa da kasa ta gudanar da aikin rigakafi a kasar Guinea	Health
Nijar: Bangarorin Jam'iyyar CDS Rahama Sun Yi Sulhu	Africa
Cin Gyada Yana Rage Mutuwa Daga Kansa da Kuma Ciwon Zuciya	Health
Shugaba Erdogan Na Turkiya Na Huskantar Matsala A Zaben Yau	World
Tana Kasa Tana Dabo Ministan Tsaro Dan-Ali Da Masarautu	Politics
Najeriya Za Ta Fitar Da Dokar Shan Taba	Nigeria
Jam'iyyar PDP Ta Bukaci Shugabanni INEC Da Na 'Yan Sanda Su Yi Murabus	Politics
Ta Yiwu Amurka Ba Zata Rage Dakarun Ta Dake Afrika Kamar Yadda Ta Shirya Ba	World
Gidauniyar Lawrence Ellison Ta Shiga Cikin Yaki Da Polio	Health
Mutumin da Ya Kitsa Hari Mafi Muni a Tarihin Amurka Ya Zauna Otel-otel a Dakunan dake Kallon Filayen da Ake Shirya Shagulgula	World
Kwalara Ta Kashe Mutane Tara a Plato	Health
Sufeto Janar Na ‘Yan Sandan Najeriya Ya Bayar Da Gargadin Karshe Kafin Zabe	Politics
Zirga Zirgan Ababan Hawa Sun Koma Yarda Suke A Birnin Khartoum	Africa
Ana Gudanar Da Taro A Kan Yaki Da Akidar Tsaurin Ra'ayi A Kano	Nigeria
Ra’ayoyin ‘Yan Najeriya Dake Kudu Maso Gabas Kan Dage Zabe	Politics
Wata Matashiya Mai Shekaru 15 Ta Doke Sarauniyar Tennis	World
Sinadarin Bitamin E Yana Iya Rage Kiba	Health
An Sake Yin Garkuwa Da Wasu Turawa Biyu a Yankin Niger Delta	Nigeria
Umurnin Hana Fita A Kudu Maso Gabashin Najeriya Bai Yi Tasiri Ba	Nigeria
INEC Ta Ce Kemfen Zai Kare Ne Sa'o'i 24 Kafin Zabe	Politics
An Ba Jihohi Shida Dalar Amirka miliyan 3 Domin Kokari A Yaki Da Cutar Polio	Health
Adamawa: Yan Gudun Hijar Boko Haram Masu Dawowa Na Fuskantar Matsaloli	Nigeria
Shagulgulan Marbatar Sabuwar Shekarar 2019 a Wasu Biranen Duniya	World
Ana Sake Nazarin Gina Madatsar Ruwan Kafin Zaki a Jihar Bauchi	Nigeria
Yau 'Yan Jarida A Mozambique Za Su Fara Biyan Kudin Rajista Mafi Yawa A Duniya	Africa
Ministan Muhalli Ya Yi Murabus a Najeriya	Nigeria
Sudan: Jama'a Sun Kauracewa Shaguna, Tituna a Khartoum	Africa
Za A Dama Da Matasa A Majalisun Afghanistan	World
Yan Sintiri A Adamawa Sun Kama 'Masu Satar Mutane	Nigeria
Gwamnatin Najeriya ta sake salon yaki da cutar Polio	Health
NIJAR: Jam'iyar CDS Rahama Ta Kori Wadansu Kusoshinta	Africa
Dalilin Da Ya Sa Ba Mu Saki El Zakzaky Ba – Buhari	Nigeria
Sudan: An Dakatar Da Tattaunawa Da Shugabannin Fararen Hula	Africa
Wane Tasiri Janyewar Dakarun Amurka Daga Nijer Zai Yi?	Africa
Boko Haram Ta Kai Hari A Kan Sojojin Najeriya A Kusa Da Maiduguri	Nigeria
Da Batun Tsaron Najeriya Na Ke Kwana Na Tashi – Buhari	Nigeria
NIJAR:Bincike Na Nuna Cewa Rikicin Boko Haram Na Karuwa	Africa
Cikakken Bayanin Cutar Maleriya Kashi Na Hudu - Alamun Cutar Maleriya	Health
Amurka Ta Hallaka 'Yan al-Shabab 35	Health
Yan Sandan Najeriya Sun Kashe 'Yan Bindiga 104 A Jihar Zamfara	Nigeria
An Gaza Gano Wadanda Suka Nemi Hallaka Tsohon Sakataren Sarkin Kano	Nigeria
Rima A Gida Tana Haddasawa Yara Kanana Mura Da Cututtukan Numfashi	Health
Mabanbantan Ra'ayoyi Akan Karawa 'Yan Sanda Albashi A Najeriya	Nigeria
Shugabar Hong Kong Ta Yi Nadamar Zangazangar Yan Kasarta	World
An Kashe Wasu 'Yan China 3 a Janhuriyar Afirka Ta Tsakiya	World
Amurka Ta Yi Kashedi Na Hari A Kan Jirgin Dakon Man Saudiya	World
An Dauki Matakin Tabatar da Rigakafin Yara a Jamhuriyar Nijar	Health
Jihar Yobe ta kara kason kudin yaki da cutar shan inna	Health
Tsohon shugaban kasar Amurka Bill Clinton ya yi kira ga kungiyoyin yaki da cutar kanjamau su kula da tallafin da suke samu	Health
Wasu 'Yan Bindinga Sun Kashe Mutane 8 Akan Iyakar Nasarawa Da Binuwai	Nigeria
Takaddamar Rundunar Sojin Najeriya Da Kungiyar Amnesty	Nigeria
Masu Zanga Zanga Sun Yi Tattaki a Yini Na Biyu a Amurka	World
MDD Ta Kafa Asusun Tallafawa Mutanen Da Rikicin Boko Haram Ya Shafa	World
Sojojin Dake Filin Jirgin Saman Maiduguri Sun Yi Bore	Nigeria
Cibiyar Yaki Da Cutar Kanjamau Ta Kasa A Najeriya Tana Neman Karin Kudi	Health
Jam'iyyar APC Ta Amince Da Zaben 'Yar Tinke	Politics
Harin Bam Ya Halaka Mutum 12 Afghanistan	World
Kamen Wasu Matasan Arewacin Najeriya A Legas Cin Zarafi Ne - Inji Musa Jika	Nigeria
An Karfafa Matakan Tsaro a Bauchi Gabanin Zaben Cike Gurbin Kujerar Sanata	Politics
Jami'an Tsaro A Afghanistan Sun Kwato Lardin Badakhshan	World
Mummunar Guguwa Ta Halaka Mutum 150 A Gabashin Afirka	Africa
Hukumar EFCC Tayi Babban Kame A Jihar Kaduna	Nigeria
Matakan Hana Barin Ciki	Health
New Zealand Za Ta Haramta Amfani Da Wasu Nau'ukan Bindigogi	World
Yan Gudun Hijirar Najeriya Sun Sami Taimako	Nigeria
Iran Na Barazanar Komawa Ga Shirinta Na Nukiliya	World
An sami ci Gaba A Yunkurin Neman Maganin Cutar zazzabin Cizon Sauro	Health
Hukumar Kiyaye Hatsari ta Najeriya ta Tura Jami'ai 35,000 Don sa Ido Akan Tituna	Nigeria
Tsohon Shugaban Sudan Ya Gurfana Gaban Kotu Don Fuskantar Tuhuma	Africa
Yaduwar Cutar Ebola ta Ragu	Health
Nakasassu a Najeriya Sun Yaba Da Dokar Darajanta Su Da Aka Sawa Hannu	Nigeria
Jinkirta Rantsar Da Shugaban Zimbabwe Ya Kawo Rashin Tabbas	Africa
Gwamnan Jahar Bauchi Ya Sha Alwashin Sulhunta Sarki Sanusi Da Gwamna Ganduje	Politics
Korea Ta Arewa Ta Ce Ba Ta Da Sha'awar Tattaunawa - Tillerson	World
Kungiyar Kwadagon Najeriya Zata Fara Yajin Aiki Daga 12 Daren Laraba.	Nigeria
Masu Ciwon Suga Sun Fi Yawa a Kasashen Afrika	Health
Bayan Kashe Wani Dan Jaridar Ghana-'Yan Jaridar Kasar Sun Ce Yanzu Aiki Yake	Africa
Rouhani: Ba Za Mu Tattauna Da Amurka Ba Muddin Akwai Takunkumi Akan Iran	World
Najeriya Tana Baya A Jerin Kasashen Da Aka Sami Raguwar Mutuwa Ta Cutar HIV	Health
Wata Cuta Mai Kamar Mura ta Addabi Kasar Saudi Arabia, me Masu Umra Zasu Domin Kare Kansu?	World
Ana Yiwa Mata Da Yara Fyade A Gidajen Yarin Maiduguri-Amnesty International	Nigeria
Libya: Yajin Cin Abinci Ya Shiga Yini Na Hudu	Africa
Zaben 2019: Da Buhari da Atiku Ne Za Su Gwabza	Politics
MDD: An Kaddamar Da Sabon Tsarin Kiwon Lafiya Ga Kowa Na Duniya	Health
Gwamnatin jihar Katsina ta shiga yaki da zazzabin cizon sauro	Health
Bankin Duniya Yayi gargadi Game Da Tsadar Abinci A Duniya	Health
Marayu, Gajiyayyu Sun Samu Tallafin Abinci a Nijar	Africa
Firayim Ministan Kasar Mali Da Mambobinsa Sunyi Ritaya	Africa
Wasu Matasa A Nijer Sun Yi Wani Gangami Akan Yaki Da Illolin Canjin Yanayi	Africa
An Bada Umurnin Bude Kasuwar Kifin Diffa	Africa
Facebook: Kotun Tarayyar Turai Ta Yanke Hukuncin Kare Kanta Daga Batanci	World
Ana Ta Kira Ga Amurka Ta Hana Amfani Da Irin Jirgin Da Ya Fadi a Habasha	Africa
XIX International AIDS Conference July 22-27, 2012	Health
An Kirkiro Munmunan Sabon Nau'in Kwayar Cutar Murar Tsuntsaye	Health
Majalisa Jihar Kano Zata Bincike Batun Bidiyon Ganduje	Politics
Za A Fara Kwaryakwaryan Yajin Aiki A Venezuela	World
Sojojin Najeriya Sun Kubutar Da ‘Yar Bautar Kasa Daga Hannun Boko Haram	Nigeria
Wasu Sojojin Masar 15 Sun Bata	Africa
Jami'yun Hamayyar Nijar Sun Nemi ECOWAS Ta Shiga Batun Zabe Mai Zuwa	Africa
Harkar Tsaro Ta Kara Tabarbarewa a Tsakanin Abuja Da Kaduna	Nigeria
Dawo Da PDP Karagar Mulkin Najeriya Kuskure Ne - Ribadu	Politics
Mayakan Saman Najeriya Sun Rugurguza Sansanin Yan Bindigar Zamfara	Nigeria
Anambra: Yan Awaren Biyafara Sun Kashe Wani Dan Sanda, Sun Kuma Raunata Wasu Biyu, a Nnewi.	Nigeria
An Gano Kwayar Cutar Ebola a Kasar Guinea	Health
Puerto Rico Tana Fama Da Matsaloli Bayan Bala'in Guguwar Maria.	World
An Kashe Musulmi 'Yan Kabilar Rohingya Da Dama - MDD	World
May Za Ta Sake Neman A Jinkirta Ficewar Burtaniya Daga EU	World
Rundunar Sojojin Saman Najeriya Ta Halaka 'Yan Boko Haram 40	Nigeria
Kotu Ta Soke Umurnin Dakatar Da Hukumar DAAR Communications	Nigeria
Gwamnatin Najeriya na Kokarin Yaki da Cutar Ebola	Health
An Gina Wani Kauyen Mata Zalla a Syria	World
Asusun Horar Da Ma'aikata Na ITF Ya Hada Gwiwa Da Majalisar Dinkin Duniya	World
Najeriya Mutane Suka Fi Bacewa A Duniya	Nigeria
Masu Bada Taimako Sunyi Alkawarin Kauda Cutar Kanjamau, Tarin Fuka, Da Cutar Cizon Sauro	Health
Ebola Ta Hallaka Mutane Sama Da Dubu Daya A Kasar Kongo	Health
An Sake Maido Da Dokar Hana Fita A Kaduna	Nigeria
Zaben Najeriya: An Tafka Muhawara Tsakanin Yan Takarar Mataimakin Shugaban Kasa	Politics
Mata Sun Yunkuro A Jahar Adamawa	Nigeria
Ana Bukatar Magance Yunwa Da Gaggawa A Arewa Maso Gabashin Afirka - MDD	Africa
An Sace Limamin Addinin Krista Dan Asalin Kasar Italiya A Niger	Africa
An Samu Karuwar Yawan 'Yan Gudun Hijira a Duniya	World
Taliban Ta Janye Dakatarwar Da Ta Yi Wa Kungiyar Agaji Ta Red Cross	World
Al’umomin kasar Nijar Sun Nemi ‘Yan Najeriya Su Kaucewa Tashin Hankali	Politics
Kungiyoyin Kwadagon Nigeria Za Su Fara Yajin Aiki	Nigeria
‘Yan majalisar dokoki sun nemi yin Gwajin cutar kanjamau ga duk masu yin aure	Health
Hukumar CENI Ta Nijer Ta Hada Hannu Da Kamfanin Gemalto Don Shirin Babban Zabe	Africa
Carrie Lam Ta Ce Ba Zata Sauka Daga Mulki Ba	World
Trump Ya Amsa Cewa Ya Yi Magana Da Shugaban Ukraine Kan Almundahana	World
Britaniya Na Niyar Sake Wani Sabon Shirin Ficewa Daga Tarayyar Turai	World
Wani Hari A Mogadishu Ya Hallaka Mutane Sama Da Goma	Africa
Yadda Canza Sheka Ke Shafar Tsarin Damokaradiyar Najeriya	Politics
Tsaro: Halin Da Najeriya Ke Ciki a Shekara 59	Nigeria
An sami karuwar yara dake dauke da cutar Polio a Najeriya	Health
An Samu Bular Cutar Amai Da Gudawa A Jihar Neja	Health
Masu Ruwa Da Tsaki Sun Daura Damarar Kawo Karshen Rikicin Makiyaya Da Manoma A Jihar Adamawa	Nigeria
An Kammala Zaben Majalisar Dokokin Kasar Tunisiya	Africa
Bullar Polio A Somaliya Na Barazana Ga Sauran Sassan Afirka	Health
Yan Adawa Sun Kauracewa Taron Jin Shawarwari Akan Kundin Zaben Nijer	Africa
Takaddama Tsakanin Alkalai Da Gwamnatin Jamhuriyar Nijar	Africa
Babu Wanda Ya Fi Karfin Doka, Zan Hukunta Sarakuna - Matawalle	Politics
Kungiyar Matasan Nijar Ta Shirya Taron Yaki Da Tsatsauran Ra'ayin Addini	Africa
Najeriya Ta Sami Koma Baya A Yaki Da Mutuwar Jarirai	Health
Ana Kyautata Zaton An Kashe Dan Osama Bin Laden	World
An Fara Taron Kasa da Kasa Kan Yaki Da Safarar Mutane A Abuja	Nigeria
Majalisar Dattawan Najeriya Na Ci Gaba Da Kokarin Ganin An Daina Bara	Nigeria
Rashin Maganin Rigakafi Ya Rage Ci gaban Da Aka Samu A Shawo Kan Illar Kyanda	Health
Rahoto Kan Bakin Hauren Da Suka Mutu Cikin Shekaru Hudu	Africa
Kano: Majalisar Dokoki Ta Amince Da Kudurin Karin Masarautu	Politics
"Zaben Jahar Kano Ma ""Bai Kammala"" Ba"	Politics
Mutane 13 Sun Mutu a Bauchi a Hatsarin Moto	Nigeria
Yadda Zabe Yake Tafiya A Jihar Katsina	Politics
Nadin Sabon Shugaban Hukumar DSS Ya Bar Baya Da Kura	Nigeria
Ra’ayin Wasu Akan Labaran Da Suke Ji	Nigeria
Yau ce ranar bikin cika ciki a nan Amurka	World
Zaben Gwamnan Taraba: APC Ta Ce Za Ta Ruga Kotu	Politics
Lauyoyi Sun Nemi Australia Ta Hana Burtaniya Mika Assange Ga Amurka	World
Gwamnatin Nijar Ta Maka Hama Amadou a Kotu	Africa
Yan Kasar Haiti Na Zanga Zanga Nuna Kyamar Gwamnati	World
Yan Jam'iyyar APC Na Ci Gaba Da Mai Da Martani	Politics
Fadar Shugaban Amurka Ta Yi Fushi da Alkalin da Ya Yi Watsi da Umurnin Hana 'Yan Wasu Kasashe Shiga Amurka	World
An Gudanar Da Zaben Mali Cikin Tsauraran Matakan Tsaro	Africa
Shugaba Trump Ya Sake Caccakar Shugabannin Hukumomin Binciken Sirrin Amurka	World
Trump Da Kim Jong Un Na Ci Gaba Da Jefa Kalaman Batanci a Junansu	World
Koriya Ta Arewa Na Shirin Kera Nukiliya	World
Shugaba Buhari Ya Tabbatarwa 'Yan Najeriya Zabe Cikin Lumana	Politics
Turkiyya Na Neman Izinin Bincikar Ofishin Jakadancin Saudiyya	World
Pakistan Tayi Kira Ga Kasashen Duniya Su Jawa India Kunne	World
Gwajin Makamin Da Koriya Ta Arewa Ta Yi Bai Saba Alkawari Ba- Inji Trump	World
Amurka, Birtaniya Sun Ba Najeriya Shawara Kan Zaben 2019	World
Masar Ta Sake Shiga Kangin Zanga Zangar Adawa Da Gwamnati	Africa
Legas Ta Gindaya Sharuddan Saka Hijabi a Makarantu	Nigeria
Zargin Rashawa: Ganduje Ya Tura Wakili Domin Ba Da Bahasi	World
Ra'ayoyin Shugaba Buhari da Atiku Abubakar Sun Banbanta Kan Harkokin tsaro	Nigeria
Hambararren Shugaban Masar Mohammed Morsi Ya Rasu	Africa
Ebola: Wadanda Suka Yi Alkawarin Ba Da Kudade Ba Su Cika Ba - Guterres	Health
Birtaniya Da Wasu Kasashen Turai Sun Bukaci A Gudanar da Sabon Zabe A Venezuela	World
Yan Najeriya Na Iya Ci Gaba Da Zama A Afirka Ta Kudu - Jakada	Africa
An Yi Wa Manhajar WhatsApp Kutse	Nigeria
MDD: Babu Tsaron Da 'Yan Rohingya Za Su Iya Komawa Myanmar	World
Atiku, Buhari Sun Yi Hasashen Samun Nasara	Politics
An Kaddamar Da Shimfida Bututun Mai Tsakanin Nijar Da Benin	Africa
Mutuwar Mutane Sama Da Hamsin: An Fara Zaman Makoki A Jamhuriyar Nijar	Africa
Yau Ta Ke Ranar Yaki Da Polio Ta Duniya	Health
Wata Mace Da Danta Sun Warke Daga Cutar Ebola	Africa
Isira'ila Ta Kai Hari Kan Wasu Kayan Yakin Iran a Siriya	World
Bankin Duniya Yace Talauci Ya Ragu A Duniya, Amma....	World
An Hana 'Yan Saudiyya 18 Shiga Turai Akan Kisan Jamal Khashoggi	World
Dan Gwagwarmaya John Lewis Zai Kaurace Hidima Saboda Trump	World
An Kai Hari A Wani Masallacin Kasar New Zealand	World
Wasu 'Yan Gudun Hijira 19 Sun Mutu a Turkiyya a Hatsarin Mota	World
Gobara A India Ta Lakume Rayuka Goma Sha Bakwai	World
Sarkin Bauchi Ya Nemi a Kafa Dokar Tilasta Rigakafin Polio	Health
An Yi Taro Kan Hanyoyin Sarrafa Kudade A Ma'aikatun Gwamnati	Nigeria
A Yau 'Yan Kasar Tunisia Ke Zaben Shugaban Kasarsu	Africa
Yanayi Na Kara Dagula Kokarin Kashe Gobarar Daji A Jihar California	World
Hukumar Zabe INEC Ta Shirya Wa Zaben Gwamna a Jihar Osun	Politics
"‘Yan Sanda Sun Gargadi Masu Shirin ""Hambarar"" Da Gwamnatin Najeriya"	Nigeria
An Cafke Mutane 49 A Taraba Da Ake Zargi Da Laifin Garkuwa Da Mutane	Nigeria
Yan Bindiga Sun Abkawa 'Yan Canji a Fatakwal, Mutum Hudu Sun Mutu	Nigeria
Kungiyar Taliban Na Ganawa Da Gwamnatin Afghanistan	World
Mai Yiwuwa Korea Ta Arewa Za Ta Koma Tattaunawa Da Amurka	World
Hukumar Zaben Najeriya Ta Sake Bude Kofar Mika Sunayen 'Yan Takara	Politics
Shugaba Donald Trump Ya Dawo Washington Bayan Bukin Cika-Ciki	World
INEC, Ta Yarda Jam'iyyar APC Ta Yi Zabe A Zamfara	Politics
Masanan Lafiya a Nigeriya Sun Yarda Da Binciken Maganin Rigakafi Na Cutar Cizon Sauro	Health
Shugaba Erdogan Ya Kai Ziyara Moscow	World
Tarayyar Turai Zata Ba Najeriya Euro Miliyan 55 Don Yakar Polio	Health
An Girke Jami'an Tsaro a Majalisar Dokokin Najeriya	Africa
Yan Bindiga Sun Kashe Shugaban Kungiyar Miyetti Allah a Adamawa	Nigeria
Mahaukaciyar Guguwa Ta Kashe Mutum Sama Da Dubu a Mozambik (Mozambique)	Africa
Gwamnatin Najeriya Zata Yiwa Mutane Miliyan 8 Gwajin HIV	Health
Yau Itace Ranar Shan Taba Haramun A Duniya	World
Bill Gate ya zai bada ladan dala dubu dari biyar ga jihohin da suka shawo kan cutar Polio a Najeriya	Health
Me ‘Yan Najeriya Ke Cewa Kan Dage Zaben Shugaban Kasa?	Politics
Za a fitar da ragowar bayanan kisan shugaba John F. Kennedy	World
Wasu Jami'an Hukumar Zabe A Jihar Neja Sun Sha Da Kyar	Politics
Musulmai Sun Taya Kiristoci Bukin Kirsimeti A Nijar	Nigeria
Jam’iyyar Adawa Ta Lashe Yawancin Kujeru A Denmark	World
An Kori Wani Sojan Da Ya Aikata Fyade Ma Yarinya A Maiduguri	Nigeria
Mutum 213 Suka Kamu Da Cutar Lassa Fever - Hukumomin Najeriya	Health
APC: Ana Cece-ku-ce Kan Kudaden Sayen Fom Din Takara	Politics
Jawabin Trump A Babban Taron Kolin Majalisar Dinkin Duniya	World
Hukumar Zaben Nijar Ta Ce Zargin Shirinta Ya Birkice Ba Gaskiya Ba Ne	Africa
Dalilin Da Ya Sa Ni Yin Tattaki Daga Legas Zuwa Abuja - Malam Isa	Nigeria
Benin Ta Zama Kasa Ta 9 Da Aka Katse Yanar Gizo Saboda Zabe a 2019	Africa
Rashin Tsabtace Muhalli Yana Kawo Zazzabin Cizon Sauro	Health
Amurka Ta Tallafawa Daliban Najeriya 130 Shiga Jami'o'in Kasar	World
Masu Ilimin Kimiyya Suna Kyautata Zaton Samun Maganin HIV	Health
Ana Cigaba Da Maido 'Yan Najeriya Daga Hanyarsu Ta Balaguro Turai	World
An Tsagaita Wuta Tsakanin Isra'ila Da Falastinawa	World
Boko Haram Ta Kai Hari a Kauyukan Maiduguri	Nigeria
Abin Da Masu Kididdiga Ke Cewa Kan Sakamakon Farko	Politics
Karbar Na-Goro: Matafiya Da Direbobi Sun Yi Zanga-Zanga	Nigeria
Hukumar Yaki Da Cin Hanci A Nijar Ta Bayyana Samun Nasarori	Africa
Daukin Soji Da Faransa Ta Kai Chadi Ya Janyo Cece Kuce	Africa
Za'a Tuhumi Baturen Da Ya Kashe Akalla Masallata 50 A New Zealand	World
Wasu 'Yan Bindiga Sun Kai Hari A Birnin Kabul	World
An Shiga Kai Dauki Zuwa Bahamas Daga Kasashen Duniya	World
Ambaliyar Ruwa Ta Cinye Kauyuka a Neja	Nigeria
Kungiyar Tsofaffin Sojin Najeriya Sun Gudanar Da Taro	Nigeria
An Kashe Matar Dan Wasan Fina-finan Ghana a Amurka	Africa
NASSARAWA: Mutane Dubu Talatin Zasu Sami Aiki A Kamfanin Dangwate	Nigeria
An Yi Nasarar Gwajin Magungunan Ebola	Health
Robert Mugabe, Tsohon Shugaban Kasar Zimbabwe Ya Rasu.	Africa
‘Yan Bindigar Katsina Sun Saki Mata 10 Da Wani Jinjiri	Nigeria
Filato: Har Yanzu Ana Rikici Kan Sakamakon Zaben Jos Ta Arewa	Politics
Ana Daukan Matakan Dakile Yaduwar Cutar Ebola da ta Kunno Kai a Fatakwal	Health
Gwamnatin Jihar Bauchi Ta Fara Rigakafin Cutar Shawara A Jihar	Health
Najeriya Ta Samu Rigakafin Cutar Sankarau Ta Kananan Yara	Health
Boko Haram Ta Aikata Cin Zarafin Bil Adama.	Health
Gwamnatin jihar Kaduna Ta Kafa Dokar Hana Fita A Kajuru	Nigeria
Yaki Da Ta'ammali Da Miyagun Kwayoyi Da Kuma Bangar Siyasa	Nigeria
Dillalan Shanu Da Kayan Abinci Na Barazanar Yajin Aiki	Nigeria
Afurka Ta Kudu: Mutum 10 Sun Mutu A Rikicin Kin Jinin Baki	Africa
An Saki Madugun Adawar Kasar Kamaru	Africa
Shugaba Buhari Ya karbi Wakili Na Musamman Daga Afirka Ta Kudu	Africa
Ana Tattaunawa Da Masu Garkuwa Da Malam Suleiman - JIBWIS	Nigeria
An Yi Nasarar Kulla Yarjejeniyar Tsagaita Wuta a Libya	Africa
Rigima Bata Bar Musulmi ko Kiristoci ba - inji Nakasassu	Health
Bude Gidan Rawa A Saudiya Ya Huskanci Koma Baya	World
Jamhuriyar Nijer Ta Samu Daman Zama A Kwamitin Sulhun MDD	World
Shin Siyasar Najeriya Ta Raba Kan Kannywood Kenan Har Abada?	Politics
Jihar Jigawa Zata Yiwa Yara Miliyan 1 Allurar Rigakafin Shan Inna	Health
Ana Bukatar Rage Hadarin Gubar Dalma A Gidaje	World
Kisan Janar Idriss: Kotu Ta Ce a Cigaba Da Tsare Wasu Mutane 19	Nigeria
Majalisar Dokoki Bata Da Hurumin Binciken Badakalar Ganduje	Politics
Cutar Ebola ta Kashe Akalla Mutane 2,000 a Yammacin Afirka	Health
Jihar Katsina Na Cikin Wadanda Suka Samu Nasarar Yaki Da Polio A 2013	Health
Pakistan Ta Damke Wadanda Ake Zargi Da Kai Hari A Yankin Kashmir	World
Britaniya Zata Ninka Gudumawarta Ga Yaki Da Cutar Polio	Health
